Zone,District,Fiscal Month Number,Fiscal Year,Month Name,Diversion Rate-Total (Total Recycling / Total Waste),Capture Rate-Paper (Total Paper / Max Paper),Capture Rate-MGP (Total MGP / Max MGP),Capture Rate-Total ((Total Recycling - Leaves (Recycling)) / (Max Paper + Max MGP))x100
Bronx,BX09,1,2017,July,9.689775434,23.35231945,37.03874912,29.59524558
Bronx,BX10,1,2017,July,18.31351295,43.00729898,62.01308867,50.56906187
Bronx,BX11,1,2017,July,13.95837675,34.87546604,49.45246755,40.67516345
Bronx,BX12,1,2017,July,16.34832974,33.93724165,68.37675832,47.63956413
Manhattan,MN01,1,2017,July,27.15787673,49.70552558,57.82802601,51.89329119
Manhattan,MN02,1,2017,July,24.37223109,39.02281004,70.04025574,47.37724493
Manhattan,MN03,1,2017,July,13.10427746,40.43679829,42.53277783,41.33581215
Manhattan,MN04,1,2017,July,22.40393917,32.82253161,72.65431907,43.55107702
Manhattan,MN05,1,2017,July,18.12224854,29.96223672,49.51197648,35.2278872
Manhattan,MN06,1,2017,July,22.05243616,34.54522366,65.44434893,42.86778937
Manhattan,MN07,1,2017,July,25.61305416,41.46844977,70.21495435,49.21121502
Manhattan,MN08,1,2017,July,26.32275454,44.12672931,69.51417898,50.96474548
Manhattan,MN09,1,2017,July,18.64408408,67.36688266,46.59987268,58.45943423
Manhattan,MN10,1,2017,July,14.29155363,37.69538761,54.49525058,44.9012354
Manhattan,MN11,1,2017,July,12.26059437,44.78498146,31.81073728,39.22002959
Manhattan,MN12,1,2017,July,15.77670737,43.63840153,59.56016639,50.46761284
Queens East,QE07,1,2017,July,17.42122316,47.07884631,56.34619133,50.76601042
Queens East,QE08,1,2017,July,15.52607745,27.54960759,48.79937148,33.81472101
Queens East,QE10,1,2017,July,20.97745337,36.40351387,78.36769802,51.28194553
Queens East,QE11,1,2017,July,21.38165437,54.93008992,75.42033111,62.19491967
Queens East,QE12,1,2017,July,13.71777649,33.48562802,57.53226893,45.06206493
Queens East,QE13,1,2017,July,17.7501158,34.7540106,82.35649736,51.63150651
Queens East,QE14,1,2017,July,11.37362043,29.23780391,39.05340229,33.14309955
Queens West,QW01,1,2017,July,19.92370239,50.44019434,69.58763711,58.05831622
Queens West,QW02,1,2017,July,19.54112419,50.31152646,66.98030374,56.94347091
Queens West,QW03,1,2017,July,13.88838756,31.57673032,53.93218678,40.47121268
Queens West,QW04,1,2017,July,14.23704543,35.01087362,51.28855207,41.48721304
Queens West,QW05,1,2017,July,22.93953983,48.19342679,81.39609246,61.40364796
Queens West,QW06,1,2017,July,20.69241654,30.7081721,66.03767457,40.22404361
Queens West,QW09,1,2017,July,18.01906358,40.08645828,71.3071952,52.50813683
Staten Island,SI01,1,2017,July,19.06233433,38.57539321,71.52311233,50.25703071
Staten Island,SI02,1,2017,July,18.67513435,43.83949744,73.06276107,54.20062657
Staten Island,SI03,1,2017,July,20.22460109,46.75238881,80.81492382,58.82928509
Brooklyn North,BKN01,12,2017,June,15.38679038,45.18581656,46.39094885,45.67581089
Brooklyn North,BKN02,12,2017,June,19.42064174,35.81037319,56.80629536,42.015256
Brooklyn North,BKN03,12,2017,June,11.810884,32.91960411,43.07281286,37.0477938
Brooklyn North,BKN04,12,2017,June,14.77698664,34.72070102,63.32697717,46.35171711
Brooklyn North,BKN05,12,2017,June,10.07981664,24.28695837,42.31719898,31.61786777
Brooklyn North,BKN08,12,2017,June,16.58790438,46.29336224,57.31808281,50.77589962
Brooklyn North,BKN09,12,2017,June,12.64167166,33.13745666,42.59195295,36.72859027
Brooklyn North,BKN16,12,2017,June,9.631150239,22.38609881,34.31972576,27.23818813
Brooklyn North,BKN17,12,2017,June,13.47529234,29.24917096,60.42575864,41.09108071
Brooklyn South,BKS06,12,2017,June,29.11066744,49.21627804,81.80262038,58.8464545
Brooklyn South,BKS07,12,2017,June,20.53100487,48.4171902,71.14711379,57.05077469
Brooklyn South,BKS10,12,2017,June,23.68240581,56.54598245,73.44465585,62.96466327
Brooklyn South,BKS11,12,2017,June,18.13224585,47.48895909,61.12444645,52.66817282
Brooklyn South,BKS12,12,2017,June,13.95521036,44.09430152,43.30655053,43.77401011
Brooklyn South,BKS13,12,2017,June,14.72804265,43.75284262,49.03310351,46.05885815
Brooklyn South,BKS14,12,2017,June,14.07585082,37.00965905,52.58022506,42.3477176
Brooklyn South,BKS15,12,2017,June,20.0436127,49.96790572,61.58995369,54.38234789
Brooklyn South,BKS18,12,2017,June,15.19908115,40.26852069,72.97668373,51.89841457
Bronx,BX01,12,2017,June,7.295910109,22.54524917,27.03119465,24.50436826
Bronx,BX02,12,2017,June,13.2935151,37.37422195,54.02998808,44.64819119
Bronx,BX03,12,2017,June,9.299189294,28.75478675,34.42858833,31.23267085
Bronx,BX04,12,2017,June,11.6445531,30.91230524,49.6829999,39.10991408
Bronx,BX05,12,2017,June,11.86689842,30.4036684,52.04898485,39.85669295
Bronx,BX06,12,2017,June,13.91477465,37.05617389,42.62623542,39.48875225
Bronx,BX07,12,2017,June,14.12931849,35.41405214,62.98595434,47.45535766
Bronx,BX08,12,2017,June,20.29460067,49.29293688,77.36838083,58.91804386
Bronx,BX09,12,2017,June,10.28072498,24.44266395,43.63991335,32.24806705
Bronx,BX10,12,2017,June,18.29696714,43.51082702,68.16025922,52.87350502
Bronx,BX11,12,2017,June,14.09428824,34.80445721,56.32485912,42.97862495
Bronx,BX12,12,2017,June,16.40825672,35.20244751,74.25196411,50.03475874
Manhattan,MN01,12,2017,June,26.91672324,44.75506642,76.08383447,52.30039387
Manhattan,MN02,12,2017,June,25.74453263,39.87668319,84.09723538,50.52691193
Manhattan,MN03,12,2017,June,14.71900928,46.98433997,46.67383828,46.84873649
Manhattan,MN04,12,2017,June,21.36939472,31.34798439,77.49842934,42.4630151
Manhattan,MN05,12,2017,June,18.81021794,29.03476727,63.6752027,37.37768799
Manhattan,MN06,12,2017,June,21.28983771,31.99908885,72.05914363,41.6472892
Manhattan,MN07,12,2017,June,25.98794955,40.66412184,81.84890815,50.58320637
Manhattan,MN08,12,2017,June,25.094362,40.29374139,78.80283026,49.56840181
Manhattan,MN09,12,2017,June,18.15613889,59.77538027,49.54031825,55.30548523
Manhattan,MN10,12,2017,June,14.24713719,39.41207828,56.8997275,47.04935065
Manhattan,MN11,12,2017,June,12.11783373,44.79737632,32.60740359,39.47372528
Manhattan,MN12,12,2017,June,15.52828736,45.23490524,58.21137101,50.9020365
Queens East,QE07,12,2017,June,17.85487337,48.55243934,64.06866543,54.44602048
Queens East,QE08,12,2017,June,15.52950717,29.92914756,51.08869975,36.18238762
Queens East,QE10,12,2017,June,20.18982114,44.2170766,91.71872897,61.1070247
Queens East,QE11,12,2017,June,25.56715823,64.47298227,89.05201287,73.21243722
Queens East,QE12,12,2017,June,13.95465493,37.1646227,66.80918785,50.774138
Queens East,QE13,12,2017,June,17.15138287,39.05165527,93.93055183,58.56469678
Queens East,QE14,12,2017,June,11.76093218,31.20887762,43.46291735,35.86337137
Queens West,QW01,12,2017,June,19.75977566,52.08088633,73.60051997,60.25476226
Queens West,QW02,12,2017,June,19.42904025,51.92455762,71.20056514,59.24622938
Queens West,QW03,12,2017,June,14.39139346,32.87517006,61.86007932,43.88460711
Queens West,QW04,12,2017,June,15.42541373,36.82478668,63.7126932,47.03771202
Queens West,QW05,12,2017,June,24.01955496,47.91450151,87.78970843,63.06043751
Queens West,QW06,12,2017,June,20.68519711,30.09665168,75.79770563,41.10344952
Queens West,QW09,12,2017,June,18.83116581,42.84146444,76.83064685,55.75169166
Staten Island,SI01,12,2017,June,20.14444282,46.52884168,87.15678254,60.97473521
Staten Island,SI02,12,2017,June,19.52886781,52.27475871,88.07361172,65.00359527
Staten Island,SI03,12,2017,June,19.77713884,53.62642169,90.09202783,66.59233265
Brooklyn North,BKN01,9,2017,March,13.98111351,42.81828263,45.06704298,43.73956122
Brooklyn North,BKN02,9,2017,March,18.30163343,31.88711891,55.76600371,38.66902725
Brooklyn North,BKN03,9,2017,March,11.3009577,31.99813576,41.17003147,35.75570429
Brooklyn North,BKN04,9,2017,March,14.26845885,32.24062361,63.73844121,45.14473982
Brooklyn North,BKN05,9,2017,March,9.935817874,23.85234308,42.36452149,31.4364654
Brooklyn North,BKN08,9,2017,March,16.70993429,44.96148551,60.67673388,51.39975352
Brooklyn North,BKN09,9,2017,March,12.82212709,29.046345,41.62339755,33.62475624
Brooklyn North,BKN16,9,2017,March,8.106649654,21.24181878,31.99951417,25.64906227
Brooklyn North,BKN17,9,2017,March,13.66310817,26.64496718,58.51335828,38.24598414
Brooklyn South,BKS06,9,2017,March,30.4091791,46.45329031,85.53919291,57.55418597
Brooklyn South,BKS07,9,2017,March,21.00778667,45.48767025,70.19166948,54.48064116
Brooklyn South,BKS10,9,2017,March,24.54583871,53.44807384,77.36697764,62.15524728
Brooklyn South,BKS11,9,2017,March,19.1031917,42.44616702,62.27636032,49.66493147
Brooklyn South,BKS12,9,2017,March,14.50451409,48.51193897,42.11593964,45.89160763
Brooklyn South,BKS13,9,2017,March,14.49223344,42.29464608,51.966943,46.64753534
Brooklyn South,BKS14,9,2017,March,14.9290557,32.13871519,53.3935981,38.78652711
Brooklyn South,BKS15,9,2017,March,18.25538261,46.03966321,59.94264179,51.10074991
Brooklyn South,BKS18,9,2017,March,15.90822298,31.61941698,61.50896989,41.17160501
Bronx,BX01,9,2017,March,6.931665101,19.87747223,25.28623026,22.31161222
Bronx,BX02,9,2017,March,12.4975265,31.97427069,50.31213009,40.22698169
Bronx,BX03,9,2017,March,8.685809708,24.37264564,32.33910425,27.95784494
Bronx,BX04,9,2017,March,11.04121549,28.18946938,44.52134604,35.5394144
Bronx,BX05,9,2017,March,11.50388937,27.8704908,48.22033068,37.028667
Bronx,BX06,9,2017,March,14.21663037,34.52130213,42.40330562,38.06849352
Bronx,BX07,9,2017,March,14.07416816,33.27801586,59.99550579,45.30186872
Bronx,BX08,9,2017,March,20.05639943,39.44009304,76.29028176,50.96559167
Bronx,BX09,9,2017,March,9.487341638,21.95769245,41.63099505,30.01750746
Bronx,BX10,9,2017,March,18.25622433,40.26703793,64.03086827,48.91776014
Bronx,BX11,9,2017,March,14.1358304,31.55979173,53.5620083,39.56923553
Bronx,BX12,9,2017,March,17.00757991,32.83215403,73.42158301,47.60788126
Manhattan,MN01,9,2017,March,27.09610408,45.56880129,66.14510274,50.86378191
Manhattan,MN02,9,2017,March,26.32164632,39.07162966,78.67241236,49.2622549
Manhattan,MN03,9,2017,March,13.95582075,41.1804903,41.13554583,41.16026364
Manhattan,MN04,9,2017,March,22.46623868,32.07099508,74.2129933,42.91556131
Manhattan,MN05,9,2017,March,19.54294072,30.44676722,57.20048111,37.33140569
Manhattan,MN06,9,2017,March,22.1969333,32.90799197,68.03240032,41.94669419
Manhattan,MN07,9,2017,March,27.23346228,41.54869266,77.09301386,50.69545271
Manhattan,MN08,9,2017,March,25.9791782,40.95961571,73.94591036,49.44810872
Manhattan,MN09,9,2017,March,18.40159299,55.45573006,47.1453256,51.71574248
Manhattan,MN10,9,2017,March,14.31722123,38.90781496,53.12839552,45.3075991
Manhattan,MN11,9,2017,March,11.65201568,41.09047215,29.48762729,35.86876533
Manhattan,MN12,9,2017,March,15.90932172,44.10309113,56.17053978,49.53388674
Queens East,QE07,9,2017,March,18.9013585,47.05455961,63.13684107,52.90897564
Queens East,QE08,9,2017,March,16.13172996,28.28104847,52.91003844,35.27599626
Queens East,QE10,9,2017,March,20.6768955,34.24978913,79.76983219,48.79721351
Queens East,QE11,9,2017,March,27.58798042,50.28749938,80.33947432,59.89159471
Queens East,QE12,9,2017,March,14.28789448,32.11380855,65.64105887,46.15014113
Queens East,QE13,9,2017,March,18.27867784,31.60200599,80.74264181,47.30650966
Queens East,QE14,9,2017,March,11.38929638,28.64156316,37.54066792,31.88109492
Queens West,QW01,9,2017,March,20.09098181,46.30369368,73.59628666,56.23898765
Queens West,QW02,9,2017,March,19.84112584,46.66552113,71.04288397,55.53958694
Queens West,QW03,9,2017,March,14.93563092,30.43875717,61.67059289,41.80804954
Queens West,QW04,9,2017,March,14.5535145,31.43753922,56.98738659,40.73842334
Queens West,QW05,9,2017,March,25.97088284,44.39264166,87.69474407,60.15586054
Queens West,QW06,9,2017,March,20.80257457,29.72222945,68.64193033,39.73758923
Queens West,QW09,9,2017,March,19.44248758,38.74701395,76.01921181,52.31517301
Staten Island,SI01,9,2017,March,19.03631085,35.36643208,72.82650449,47.33802819
Staten Island,SI02,9,2017,March,20.52808566,40.07341926,74.43888342,51.0560317
Staten Island,SI03,9,2017,March,21.4705194,43.27233426,78.18397049,54.42949392
Brooklyn North,BKN01,11,2017,May,15.0480233,44.14438466,46.34708548,45.03998003
Brooklyn North,BKN02,11,2017,May,17.88961008,34.07571125,55.64831747,40.45102034
Brooklyn North,BKN03,11,2017,May,11.42740777,31.35235219,42.4017538,35.84492463
Brooklyn North,BKN04,11,2017,May,14.02350607,31.27877643,62.53746679,43.98823671
Brooklyn North,BKN05,11,2017,May,9.434827812,21.64304766,41.19999167,29.59469886
Brooklyn North,BKN08,11,2017,May,15.53210605,41.90633321,55.03013573,47.24233561
Brooklyn North,BKN09,11,2017,May,12.8889972,32.7273759,44.06340878,37.03317998
Brooklyn North,BKN16,11,2017,May,9.438273601,21.13608208,36.83855544,27.52054538
Brooklyn North,BKN17,11,2017,May,12.85376597,27.55674996,58.19931514,39.19582012
Brooklyn South,BKS06,11,2017,May,29.424028,47.73218248,82.3479677,57.96211612
Brooklyn South,BKS07,11,2017,May,19.72652285,45.24664999,69.70813044,54.53793764
Brooklyn South,BKS10,11,2017,May,23.46364367,54.26085684,74.10349933,61.79775549
Brooklyn South,BKS11,11,2017,May,18.23033882,45.04883844,62.58429968,51.70939256
Brooklyn South,BKS12,11,2017,May,14.33482523,46.50972406,42.7099302,44.96476717
Brooklyn South,BKS13,11,2017,May,13.35661541,43.08323139,47.15191597,44.86012272
Brooklyn South,BKS14,11,2017,May,13.73746007,36.62965835,50.33906806,41.32965652
Brooklyn South,BKS15,11,2017,May,17.32788176,48.22351577,60.37493509,52.83903087
Brooklyn South,BKS18,11,2017,May,14.63097175,38.83550161,70.11823523,49.95856198
Bronx,BX01,11,2017,May,6.574312752,19.11155039,25.91042187,22.08077928
Bronx,BX02,11,2017,May,12.48617507,31.05419672,55.97252427,41.93662306
Bronx,BX03,11,2017,May,8.460572641,23.63728983,34.57959703,28.41605566
Bronx,BX04,11,2017,May,10.87158988,28.66460228,46.63752564,36.51380541
Bronx,BX05,11,2017,May,11.23718301,27.30318847,51.20505652,37.74170277
Bronx,BX06,11,2017,May,14.07098748,34.38882682,43.78568473,38.49265818
Bronx,BX07,11,2017,May,13.25852504,32.32921745,60.26782529,44.53067204
Bronx,BX08,11,2017,May,19.19697257,44.72937099,76.23652639,55.53097192
Bronx,BX09,11,2017,May,9.285656766,21.30611145,40.54092205,29.12678654
Bronx,BX10,11,2017,May,17.73140079,40.8347439,66.15606577,50.45262805
Bronx,BX11,11,2017,May,13.50890729,33.38657802,53.94034348,41.19358494
Bronx,BX12,11,2017,May,15.54540587,32.9369146,71.02386709,47.40361181
Manhattan,MN01,11,2017,May,25.71699008,42.79725988,72.59364143,49.97352213
Manhattan,MN02,11,2017,May,24.32297795,36.77585377,80.90250251,47.40346649
Manhattan,MN03,11,2017,May,14.08888722,42.86637251,45.21631643,43.89264891
Manhattan,MN04,11,2017,May,22.01116863,31.90474942,81.03846307,43.73828074
Manhattan,MN05,11,2017,May,18.53571364,29.33026087,60.47896825,36.83222188
Manhattan,MN06,11,2017,May,21.70931513,32.5374124,74.07980422,42.54262386
Manhattan,MN07,11,2017,May,25.78121341,39.78833584,80.7050862,49.64286568
Manhattan,MN08,11,2017,May,24.95462779,40.06626531,78.64808073,49.35844144
Manhattan,MN09,11,2017,May,18.40822099,57.7790694,49.72616472,54.26217438
Manhattan,MN10,11,2017,May,14.20190165,38.93891604,56.96744424,46.81240313
Manhattan,MN11,11,2017,May,11.4663165,40.93596193,31.86998716,36.97663511
Manhattan,MN12,11,2017,May,15.77932349,45.21062358,58.91173399,51.19422439
Queens East,QE07,11,2017,May,17.25138595,46.81955964,62.05309983,52.60576723
Queens East,QE08,11,2017,May,15.32940552,28.9870424,51.75688501,35.71616836
Queens East,QE10,11,2017,May,20.16962748,43.23955623,88.79610662,59.4378932
Queens East,QE11,11,2017,May,25.46970597,60.94887169,86.15068067,69.90976514
Queens East,QE12,11,2017,May,13.62719002,35.97749495,65.61257117,49.58265398
Queens East,QE13,11,2017,May,16.56696144,37.97485485,90.2698368,56.56914551
Queens East,QE14,11,2017,May,11.35030351,30.21951611,41.78168653,34.61121478
Queens West,QW01,11,2017,May,18.96786213,49.56885669,71.34438272,57.83992909
Queens West,QW02,11,2017,May,19.08340262,51.10816407,69.75868259,58.1922542
Queens West,QW03,11,2017,May,14.25530521,32.45680182,61.45062428,43.46962441
Queens West,QW04,11,2017,May,14.33622665,33.72698794,60.02639989,43.71638338
Queens West,QW05,11,2017,May,24.49084882,46.75575658,85.53692133,61.48613881
Queens West,QW06,11,2017,May,20.15329631,29.63932506,72.85074995,40.04651214
Queens West,QW09,11,2017,May,18.20879103,40.10770612,75.30312843,53.47610356
Staten Island,SI01,11,2017,May,19.41510076,44.58333622,83.05501152,58.26253613
Staten Island,SI02,11,2017,May,18.63382466,50.51658662,81.45176433,61.51606811
Staten Island,SI03,11,2017,May,19.32094366,51.80155021,88.09203051,64.70519247
Brooklyn North,BKN01,5,2017,November,14.91182742,53.02546495,44.13170382,48.98904047
Brooklyn North,BKN02,5,2017,November,19.19080027,33.97809085,57.05469349,40.33094493
Brooklyn North,BKN03,5,2017,November,12.07776324,39.48219748,41.18785532,40.25630856
Brooklyn North,BKN04,5,2017,November,13.9840334,38.22665876,56.69849819,46.61008437
Brooklyn North,BKN05,5,2017,November,10.28764537,28.51318408,39.93161994,33.69542962
Brooklyn North,BKN08,5,2017,November,16.41354632,51.60802187,53.42456177,52.43245666
Brooklyn North,BKN09,5,2017,November,13.13087875,32.04584765,48.58810586,37.68997375
Brooklyn North,BKN16,5,2017,November,8.605248232,24.80297164,31.85862609,28.00517326
Brooklyn North,BKN17,5,2017,November,14.49182508,29.12161946,66.59620523,41.9077388
Brooklyn South,BKS06,5,2017,November,31.33086376,47.35166705,85.85019599,57.95008747
Brooklyn South,BKS07,5,2017,November,22.90593107,56.02357727,77.84116022,63.46761471
Brooklyn South,BKS10,5,2017,November,26.73884975,58.20349512,86.3523894,67.80774061
Brooklyn South,BKS11,5,2017,November,19.93902699,46.95436976,72.65344667,55.72275125
Brooklyn South,BKS12,5,2017,November,15.17016719,56.77569488,41.59195318,49.8845691
Brooklyn South,BKS13,5,2017,November,13.86895458,40.63664946,51.48298233,45.36671984
Brooklyn South,BKS14,5,2017,November,14.85789971,34.55722846,55.4446708,41.17331204
Brooklyn South,BKS15,5,2017,November,18.36233155,49.79305559,67.7215437,55.91015559
Brooklyn South,BKS18,5,2017,November,16.8951822,35.78713822,66.56242094,45.47257098
Bronx,BX01,5,2017,November,6.363315085,17.92540519,24.76832959,20.90959482
Bronx,BX02,5,2017,November,12.40450527,32.23284434,51.78772558,40.76070031
Bronx,BX03,5,2017,November,8.467423335,23.39178307,33.55422373,27.82360903
Bronx,BX04,5,2017,November,10.67507694,27.12420461,45.36243058,35.07786909
Bronx,BX05,5,2017,November,11.61733437,27.37337213,52.14005797,38.1740887
